@relation 'train_set-weka.filters.unsupervised.attribute.Remove-R1-2,6,8-9-weka.filters.unsupervised.attribute.Remove-R1'

@attribute home_score numeric
@attribute away_score numeric
@attribute strength_code {PP,EV,SH}
@attribute shot_distance numeric
@attribute shot_angle numeric
@attribute shot_outcome {SHOT,MISSED_SHOT,GOAL}

@data
2,4,EV,-0.820489,75.1,SHOT
4,1,EV,-0.129039,36.2,GOAL
0,0,EV,-0.509958,34.4,MISSED_SHOT
3,3,PP,-0.228409,39.6,MISSED_SHOT
2,0,EV,-0.671434,6,GOAL
2,1,PP,-0.286375,39.3,GOAL
0,0,EV,0.670063,29.1,MISSED_SHOT
0,0,EV,-0.576205,79.2,SHOT
2,2,EV,2.259985,20.9,SHOT
2,0,EV,-0.129039,25.8,SHOT
1,1,EV,-0.033809,10,MISSED_SHOT
0,2,EV,0.93919,32.3,SHOT
0,0,EV,0.15665,39.8,SHOT
1,0,EV,0.106965,18.4,SHOT
0,0,PP,0.239459,48.9,SHOT
0,1,EV,1.067543,31.6,SHOT
0,0,EV,-0.915719,8.7,MISSED_SHOT
2,3,EV,0.032438,43.9,SHOT
0,1,EV,-0.033809,29.5,SHOT
3,0,EV,0.177352,47,SHOT
2,0,EV,0.951612,31,SHOT
1,0,EV,0.566552,11.8,SHOT
2,0,EV,-0.924,57.5,SHOT
0,0,EV,0.798416,28.4,MISSED_SHOT
1,2,EV,-0.820489,75.1,SHOT
3,3,EV,3.017683,19.4,SHOT
0,1,PP,0.44234,0,SHOT
1,0,EV,-0.485115,36.4,SHOT
1,0,SH,0.069701,38.4,SHOT
3,0,EV,-0.008967,70,MISSED_SHOT
4,3,EV,0.020016,35.9,SHOT
4,1,SH,6.019489,8,SHOT
3,3,EV,-0.924,22.6,MISSED_SHOT
2,1,EV,0.355391,30.1,SHOT
2,3,EV,0.115246,3,SHOT
3,3,EV,-0.737681,13.2,SHOT
1,0,SH,-0.837051,7.6,MISSED_SHOT
0,0,EV,0.881224,20.7,MISSED_SHOT
2,1,EV,0.649361,34.6,SHOT
1,2,EV,0.334689,61.1,SHOT
2,1,EV,-1.201408,71.6,SHOT
1,0,EV,0.83568,25.6,SHOT
3,1,PP,-0.290515,45,MISSED_SHOT
2,1,PP,0.305706,16.3,SHOT
1,0,EV,1.113088,27.8,MISSED_SHOT
0,0,PP,-1.164145,56.3,SHOT
2,0,EV,0.516867,37.3,MISSED_SHOT
0,1,EV,-0.915719,8.7,SHOT
2,3,PP,-0.112477,17.9,SHOT
2,2,EV,0.897786,0,MISSED_SHOT
3,4,EV,0.069701,38.4,SHOT
1,2,EV,-0.924,0,MISSED_SHOT
0,1,PP,-1.168285,45,GOAL
1,2,EV,-0.203566,17.2,MISSED_SHOT
3,1,EV,1.191756,34.2,MISSED_SHOT
0,0,EV,1.137931,22.5,SHOT
0,0,SH,-1.126881,7.1,SHOT
2,3,EV,-0.700417,40.6,MISSED_SHOT
1,0,EV,-0.808068,55.3,MISSED_SHOT
0,1,EV,-1.089617,0,SHOT
1,0,EV,0.624518,13.8,SHOT
4,4,EV,-0.323639,56.9,SHOT
3,1,EV,-0.745962,80,SHOT
0,0,PP,0.297425,23.6,SHOT
0,0,EV,-0.62589,81.5,SHOT
1,3,EV,-0.750102,35.5,SHOT
3,0,EV,-0.845332,70.3,MISSED_SHOT
1,1,EV,0.769433,31.3,MISSED_SHOT
0,0,PP,-1.015089,33.7,MISSED_SHOT
3,3,EV,-1.081336,12.5,SHOT
1,2,EV,-0.261532,43.6,MISSED_SHOT
0,0,EV,0.723888,24.6,MISSED_SHOT
0,0,EV,-0.990247,15.3,MISSED_SHOT
3,1,PP,0.690765,30,MISSED_SHOT
2,1,EV,-0.63417,0,SHOT
2,2,EV,-0.638311,17.5,MISSED_SHOT
1,0,EV,0.090404,48.2,MISSED_SHOT
0,1,EV,-0.203566,27.4,SHOT
0,2,EV,-0.911579,13,GOAL
1,0,PP,-1.035791,29.1,MISSED_SHOT
1,0,EV,-0.936421,45,MISSED_SHOT
6,3,PP,-0.087635,21.2,SHOT
4,2,EV,5.973945,4.8,SHOT
1,2,EV,0.421637,56.7,SHOT
2,3,EV,-0.588626,5.4,MISSED_SHOT
0,0,EV,0.384374,44.1,SHOT
0,4,EV,-1.081336,12.5,MISSED_SHOT
0,1,EV,-0.298796,4.1,MISSED_SHOT
3,4,EV,0.881224,8.1,MISSED_SHOT
0,0,EV,0.972314,31.8,MISSED_SHOT
0,0,EV,-0.460273,29.7,SHOT
3,0,EV,-0.779085,14,SHOT
2,1,EV,-0.907438,26.6,SHOT
0,0,EV,0.686624,19.1,SHOT
5,2,PP,-0.050371,40.2,SHOT
1,0,EV,1.063403,1.9,SHOT
0,0,EV,-0.377464,46.5,SHOT
2,1,EV,1.001297,19.7,SHOT
1,0,EV,-1.209689,9.5,SHOT
2,1,EV,1.278705,28.9,MISSED_SHOT
1,1,EV,-1.164145,56.3,SHOT
0,0,EV,-0.174583,47.6,SHOT
1,3,EV,1.026139,18.4,MISSED_SHOT
0,0,PP,-0.311217,59.7,SHOT
0,0,EV,-0.567924,13.4,MISSED_SHOT
1,2,EV,0.984735,34,SHOT
0,0,PP,0.077982,6.2,SHOT
1,0,EV,0.897786,15.3,MISSED_SHOT
0,5,EV,-0.311217,30.3,SHOT
0,1,PP,-0.588626,58.6,SHOT
4,5,EV,1.113088,27.8,SHOT
2,4,EV,-1.106179,54.5,SHOT
3,2,EV,0.409216,27.7,SHOT
0,0,EV,-0.944702,28.6,SHOT
0,0,EV,-0.278094,24.8,SHOT
2,1,PP,0.276723,0,MISSED_SHOT
3,4,EV,-0.774945,32.7,SHOT
1,1,PP,-1.006808,0,SHOT
2,2,EV,-0.882596,4.1,MISSED_SHOT
0,1,EV,0.05728,29.4,SHOT
4,1,EV,-0.033809,22.1,MISSED_SHOT
1,0,EV,-0.584485,8.1,SHOT
1,0,EV,-0.758383,3.4,SHOT
7,4,PP,-0.609328,22.8,SHOT
1,2,EV,-0.882596,90,SHOT
2,1,EV,-1.226251,45,SHOT
0,0,EV,-0.774945,32.7,SHOT
2,1,EV,0.293284,55.6,SHOT
1,2,EV,0.93505,21.3,MISSED_SHOT
0,1,EV,-0.220128,36.9,MISSED_SHOT
0,0,EV,0.699046,16.7,SHOT
4,0,PP,-0.166303,16.7,MISSED_SHOT
0,2,EV,-0.609328,76,SHOT
2,3,PP,-1.172425,0,GOAL
0,2,EV,-0.977826,20,MISSED_SHOT
6,3,EV,-0.576205,10.8,SHOT
4,2,EV,-0.787366,79.4,MISSED_SHOT
3,0,EV,0.947471,28.8,SHOT
0,0,EV,0.115246,29.9,MISSED_SHOT
2,1,EV,0.434059,36.1,SHOT
3,2,EV,-1.168285,8.1,SHOT
1,1,EV,-0.617609,11.3,SHOT
3,2,EV,-0.774945,57.3,MISSED_SHOT
2,2,EV,0.790135,36,MISSED_SHOT
1,1,EV,0.293284,45,MISSED_SHOT
3,2,EV,0.690765,22.6,MISSED_SHOT
1,0,EV,-0.924,57.5,SHOT
0,0,EV,0.852241,28.9,MISSED_SHOT
0,1,EV,-0.837051,7.6,SHOT
0,0,EV,-1.073055,32,SHOT
4,1,PP,-0.253252,22.2,SHOT
2,1,EV,-1.093757,63.4,SHOT
2,1,EV,-1.056494,114,SHOT
1,1,PP,0.715607,21.2,SHOT
0,1,PP,0.115246,4.5,SHOT
2,0,EV,-0.33192,23.7,SHOT
1,0,EV,-0.965404,0,SHOT
1,1,EV,0.819118,4.2,MISSED_SHOT
2,0,EV,-0.779085,14,MISSED_SHOT
0,1,EV,0.612097,26.1,SHOT
1,1,EV,0.856382,34.8,MISSED_SHOT
1,1,EV,0.732169,1.1,MISSED_SHOT
0,0,EV,-0.344341,0,SHOT
4,2,PP,0.330548,33.7,SHOT
1,1,PP,-0.311217,59.7,SHOT
2,1,PP,-0.460273,38.3,MISSED_SHOT
6,1,EV,-0.439571,14,MISSED_SHOT
0,1,EV,1.477445,32.3,SHOT
0,0,EV,0.674203,44.2,SHOT
4,2,SH,-0.911579,13,MISSED_SHOT
0,1,EV,1.684466,1.5,SHOT
3,0,EV,-1.172425,90,SHOT
0,1,EV,-0.112477,79.4,SHOT
0,2,EV,-0.700417,29.4,MISSED_SHOT
3,2,EV,0.881224,35.7,SHOT
0,0,EV,0.649361,0,SHOT
2,3,EV,0.620378,41,SHOT
0,1,EV,-0.965404,0,SHOT
0,0,EV,0.612097,28.6,SHOT
5,1,EV,-0.14146,57.8,GOAL
0,0,SH,-0.365043,10.9,MISSED_SHOT
3,3,EV,-0.348481,31.3,SHOT
2,0,EV,0.073842,4.6,SHOT
6,3,EV,0.860522,39.9,SHOT
6,3,EV,-0.315358,49.4,GOAL
5,0,EV,2.048824,17.2,SHOT
0,2,EV,-0.957123,9.5,SHOT
1,6,EV,0.64522,45,SHOT
1,1,EV,0.206335,29.7,SHOT
0,1,PP,-0.091775,3.5,SHOT
0,0,EV,-0.24083,66,SHOT
0,0,PP,-1.006808,5.2,MISSED_SHOT
1,2,EV,1.100667,31.1,SHOT
2,1,EV,-0.663153,21.3,SHOT
2,1,EV,-0.716979,3.2,SHOT
1,0,SH,-0.257392,26.6,SHOT
0,0,EV,1.001297,19.7,SHOT
3,2,EV,-0.385745,0,MISSED_SHOT
0,3,EV,0.984735,24,MISSED_SHOT
0,1,EV,0.123527,15.1,SHOT
1,2,EV,0.562412,30.8,MISSED_SHOT
0,0,EV,0.529288,12,MISSED_SHOT
4,1,EV,0.607956,2.3,SHOT
0,1,EV,0.392654,29.4,SHOT
0,0,EV,-0.195286,51.6,SHOT
0,1,PP,-0.13732,1.8,SHOT
0,1,EV,0.761152,24.2,MISSED_SHOT
2,1,EV,0.74045,25.6,SHOT
3,1,PP,1.150352,29.4,SHOT
3,0,EV,-1.110319,45,GOAL
0,0,EV,-0.443711,63.4,SHOT
0,2,SH,-1.039932,11.3,GOAL
4,2,EV,-0.63003,84.3,SHOT
5,4,EV,-0.965404,4.8,SHOT
6,3,EV,1.204177,32.9,SHOT
5,2,EV,-0.944702,28.6,SHOT
2,1,EV,-0.63417,87.1,SHOT
1,3,EV,-0.990247,52.1,MISSED_SHOT
2,2,PP,-1.081336,49.4,SHOT
2,2,PP,1.262143,28.1,GOAL
1,1,EV,-0.841192,36.9,SHOT
3,4,EV,-1.093757,26.6,SHOT
3,1,PP,0.74045,5.4,MISSED_SHOT
3,0,PP,-0.464413,41.6,SHOT
1,3,PP,0.657642,4.5,SHOT
1,3,EV,-1.006808,0,GOAL
1,2,EV,0.670063,24.1,SHOT
1,0,EV,-0.650732,14.7,SHOT
2,2,PP,-0.311217,30.3,SHOT
2,2,EV,0.318127,0,SHOT
2,6,EV,-0.866034,33.7,MISSED_SHOT
1,4,EV,-0.203566,46.3,SHOT
0,0,EV,0.044859,52.8,MISSED_SHOT
0,0,EV,-1.015089,33.7,SHOT
1,2,EV,0.943331,40.8,MISSED_SHOT
1,0,EV,1.146211,32.7,SHOT
1,1,EV,0.901926,32.9,SHOT
6,1,EV,0.777714,19.4,MISSED_SHOT
6,1,EV,-0.572064,27.8,SHOT
2,2,PP,-0.965404,4.8,MISSED_SHOT
4,1,EV,-0.220128,36.9,SHOT
1,1,EV,-1.164145,33.7,SHOT
0,3,EV,-0.667294,9,GOAL
0,1,EV,-0.33192,66.3,SHOT
1,1,EV,1.171054,30.2,MISSED_SHOT
1,1,EV,-0.866034,56.3,SHOT
5,3,EV,-0.112477,47.5,MISSED_SHOT
1,1,EV,-0.249111,7.9,SHOT
1,0,EV,6.201668,6.2,SHOT
4,3,PP,0.264301,44,SHOT
0,3,EV,0.318127,1.3,SHOT
3,3,EV,-1.015089,21.8,SHOT
1,0,EV,-0.178724,75.1,SHOT
0,1,PP,-0.716979,90,SHOT
2,2,EV,0.587254,8.1,SHOT
2,1,PP,-0.899157,17.1,SHOT
1,0,PP,-0.195286,51.6,GOAL
1,1,EV,0.686624,25.1,SHOT
1,1,EV,1.021999,36.9,SHOT
1,2,EV,-0.145601,46.3,SHOT
5,4,EV,-0.166303,16.7,MISSED_SHOT
4,4,PP,0.843961,9.3,SHOT
0,0,EV,4.350899,14.4,SHOT
2,3,EV,0.119387,45,SHOT
1,0,EV,-0.555502,46.8,SHOT
5,3,PP,-0.870175,12.1,MISSED_SHOT
0,3,EV,0.214616,40,SHOT
0,1,EV,-1.048213,36.9,GOAL
4,4,EV,0.83568,25.6,SHOT
1,2,EV,0.93919,35.9,SHOT
3,2,PP,-0.199426,49,SHOT
5,2,EV,0.193914,31.7,SHOT
0,1,EV,0.74045,5.4,SHOT
0,2,PP,-0.866034,33.7,MISSED_SHOT
0,3,EV,0.260161,24.1,SHOT
2,2,EV,-0.671434,47.1,GOAL
1,2,EV,0.086263,34.1,MISSED_SHOT
1,0,EV,-0.63003,5.7,MISSED_SHOT
0,2,EV,0.686624,34,MISSED_SHOT
0,0,EV,-1.184847,63.4,SHOT
0,0,EV,0.649361,34.6,MISSED_SHOT
0,1,PP,-1.160004,15.9,GOAL
1,1,EV,-0.369183,29.5,SHOT
0,1,EV,0.227038,31,GOAL
2,2,EV,-0.311217,52.3,MISSED_SHOT
1,5,EV,-1.209689,9.5,SHOT
1,1,EV,-0.071073,67.2,SHOT
2,1,EV,-0.518239,28.8,MISSED_SHOT
0,1,EV,-0.385745,2.2,MISSED_SHOT
2,2,PP,0.591395,9.3,SHOT
2,2,EV,0.881224,20.7,SHOT
0,2,SH,0.210476,42,SHOT
1,1,SH,5.216247,3.6,SHOT
1,0,PP,0.421637,50.4,SHOT
1,6,EV,0.901926,32.9,SHOT
0,0,EV,0.077982,36.3,SHOT
0,1,PP,-1.006808,5.2,SHOT
0,2,EV,1.059263,29.5,SHOT
0,0,EV,-1.197268,38.7,SHOT
3,1,PP,-0.04623,37.9,GOAL
1,1,EV,-0.298796,4.1,MISSED_SHOT
3,1,EV,0.777714,3.2,MISSED_SHOT
0,1,EV,0.007595,32.3,SHOT
1,0,SH,-0.870175,12.1,SHOT
3,1,SH,-1.048213,0,SHOT
2,0,EV,0.293284,15,MISSED_SHOT
3,2,SH,-0.013107,31,SHOT
2,1,EV,-0.998528,10.3,SHOT
0,0,EV,0.699046,32.5,SHOT
1,1,EV,-0.692136,36.3,SHOT
0,0,PP,-0.406447,11.3,SHOT
1,1,EV,0.073842,14,SHOT
4,1,EV,0.93919,32.3,SHOT
0,0,PP,-0.04623,20.6,SHOT
5,1,EV,0.670063,24.1,SHOT
2,2,EV,-0.199426,41,MISSED_SHOT
3,0,EV,1.278705,25,SHOT
3,4,EV,-1.106179,54.5,SHOT
0,1,EV,-0.493396,70,SHOT
2,0,EV,-1.006808,84.8,SHOT
0,0,EV,-1.048213,0,SHOT
4,1,EV,0.686624,25.1,SHOT
0,0,EV,0.707327,28.5,SHOT
3,3,EV,-0.062792,34.2,MISSED_SHOT
3,1,EV,-0.509958,92.5,SHOT
3,0,EV,-0.708698,9.5,MISSED_SHOT
3,3,EV,-0.758383,3.4,MISSED_SHOT
0,0,EV,1.063403,18.1,SHOT
2,3,SH,0.504446,49.3,SHOT
1,1,EV,-0.290515,8.1,SHOT
1,1,EV,-0.377464,49.6,SHOT
0,1,EV,-0.547222,5.2,MISSED_SHOT
1,2,EV,0.860522,11.3,MISSED_SHOT
1,5,EV,-0.116618,45,GOAL
3,2,EV,-0.53066,69.1,MISSED_SHOT
2,0,PP,0.777714,4.2,SHOT
1,2,EV,-0.13732,0,SHOT
2,3,EV,0.094544,39.6,MISSED_SHOT
0,0,EV,0.777714,27.5,SHOT
1,1,PP,0.463042,18.8,SHOT
0,0,EV,0.280863,61.6,SHOT
1,1,EV,0.434059,31.6,SHOT
2,2,SH,-1.164145,33.7,GOAL
3,7,SH,-0.870175,102.1,MISSED_SHOT
0,2,EV,-0.261532,0,SHOT
0,2,EV,0.930909,37.3,SHOT
3,0,EV,0.959892,20,SHOT
0,1,EV,-0.348481,45,MISSED_SHOT
2,0,EV,0.93505,21.3,MISSED_SHOT
2,1,EV,-0.857753,15.9,SHOT
0,0,EV,-0.095915,76,SHOT
0,1,EV,-0.050371,31.8,SHOT
2,1,EV,1.042701,34.2,SHOT
1,2,EV,0.086263,34.1,SHOT
4,3,EV,-0.518239,66.8,SHOT
3,1,EV,-1.147583,66.8,SHOT
1,3,EV,1.560254,0,SHOT
3,0,PP,-1.068915,18.4,SHOT
0,0,EV,-1.015089,21.8,MISSED_SHOT
1,3,EV,-0.129039,60.3,SHOT
6,3,EV,-0.352622,26.6,SHOT
0,0,PP,-1.048213,5.7,SHOT
3,1,PP,-1.035791,29.1,MISSED_SHOT
0,0,EV,-0.663153,21.3,SHOT
0,1,EV,0.384374,47.7,SHOT
0,1,EV,-0.791507,21.8,SHOT
2,1,EV,-0.795647,60.3,SHOT
1,0,EV,-0.381605,32.5,MISSED_SHOT
2,3,EV,-0.663153,21.3,SHOT
1,1,EV,-0.63417,90,MISSED_SHOT
0,1,EV,0.906067,27,SHOT
1,4,EV,-1.085477,6.3,SHOT
1,4,EV,0.285003,31.4,MISSED_SHOT
1,0,EV,-0.360903,34.3,SHOT
1,0,EV,-1.048213,53.1,SHOT
2,0,EV,-1.048213,0,MISSED_SHOT
4,0,EV,0.044859,15.9,SHOT
1,1,PP,0.595535,30.2,MISSED_SHOT
0,0,PP,0.632799,29.6,SHOT
0,0,EV,0.206335,23.4,MISSED_SHOT
3,3,EV,-1.21383,90,MISSED_SHOT
3,1,EV,0.007595,32.3,SHOT
1,3,EV,0.574833,26.6,SHOT
1,0,EV,0.334689,28.9,SHOT
1,0,EV,-0.870175,24.8,SHOT
0,0,EV,0.769433,31.3,SHOT
0,0,EV,0.74459,30.4,SHOT
3,3,EV,0.14837,18,SHOT
2,1,EV,-0.414728,80.9,MISSED_SHOT
2,0,EV,1.605798,31.8,SHOT
0,0,EV,-0.965404,4.8,SHOT
2,6,EV,2.094368,14.8,SHOT
3,2,PP,-1.110319,69.4,GOAL
3,2,PP,-0.774945,25,MISSED_SHOT
0,2,EV,-0.924,85.6,MISSED_SHOT
2,1,EV,0.467182,31,SHOT
0,1,EV,-1.056494,24,GOAL
0,1,PP,0.922629,17.2,SHOT
0,0,EV,-0.153881,18.4,SHOT
1,2,EV,-0.054511,13.6,GOAL
0,1,PP,-0.948843,76,SHOT
3,3,EV,-1.110319,45,SHOT
3,3,EV,-0.497536,9.9,MISSED_SHOT
0,0,EV,-0.257392,3.9,SHOT
0,1,EV,1.059263,29.5,SHOT
1,1,EV,-1.085477,6.3,MISSED_SHOT
2,0,PP,-0.129039,36.2,SHOT
0,1,EV,0.239459,41.1,SHOT
3,1,EV,0.077982,23.8,MISSED_SHOT
0,0,EV,0.529288,43.3,SHOT
0,1,EV,2.939015,18.1,SHOT
4,2,PP,-1.031651,16.7,SHOT
2,3,PP,-0.025528,41.5,SHOT
2,2,EV,-0.737681,59,MISSED_SHOT
0,1,EV,-0.990247,15.3,SHOT
0,1,EV,-0.82877,31.6,MISSED_SHOT
2,2,EV,-0.700417,22.4,SHOT
0,1,PP,1.021999,30,MISSED_SHOT
1,4,SH,0.036578,28,SHOT
2,1,EV,1.021999,23.6,SHOT
1,1,PP,-0.592766,64.7,SHOT
2,3,EV,0.752871,32.8,SHOT
1,0,EV,0.388514,40.5,SHOT
4,1,EV,1.249722,34.4,MISSED_SHOT
7,1,EV,1.171054,19.3,SHOT
2,2,EV,-1.085477,6.3,SHOT
5,2,EV,-1.073055,32,MISSED_SHOT
3,2,EV,1.605798,10.1,SHOT
1,1,EV,-0.866034,33.7,MISSED_SHOT
4,4,EV,-0.24083,61.7,SHOT
3,3,EV,-1.329761,18.4,GOAL
3,2,EV,0.086263,34.1,SHOT
1,1,EV,-0.220128,1.9,MISSED_SHOT
2,3,EV,0.44648,29.9,SHOT
0,1,EV,-0.083494,32.7,MISSED_SHOT
2,1,PP,0.785995,6.3,SHOT
1,0,PP,-0.13732,0,SHOT
1,2,EV,-0.290515,32,SHOT
0,0,EV,0.947471,34.5,SHOT
1,0,EV,0.036578,65.6,MISSED_SHOT
0,0,EV,-1.110319,20.6,MISSED_SHOT
1,4,EV,-0.394026,54.5,SHOT
4,0,EV,-0.816349,39.8,SHOT
0,1,EV,0.794275,7.4,SHOT
0,0,EV,-1.035791,29.1,SHOT
0,0,PP,0.649361,0,MISSED_SHOT
2,4,EV,-0.911579,13,SHOT
2,0,EV,0.235318,2.8,MISSED_SHOT
2,1,EV,0.74045,48.8,SHOT
0,0,EV,-1.110319,45,SHOT
0,0,PP,-0.323639,10.5,SHOT
1,3,PP,-0.369183,60.5,SHOT
0,1,EV,-0.990247,15.3,MISSED_SHOT
0,0,EV,-0.381605,85.6,SHOT
1,0,EV,-0.754243,6.7,SHOT
0,1,PP,-1.048213,0,MISSED_SHOT
5,0,PP,-0.460273,51.7,SHOT
1,0,EV,0.206335,23.4,SHOT
0,3,EV,0.964033,36.7,GOAL
3,4,EV,0.860522,31.1,MISSED_SHOT
1,1,EV,-0.580345,41.2,SHOT
4,1,EV,0.202195,34.9,SHOT
1,1,EV,-1.201408,18.4,SHOT
1,2,EV,0.371952,61.7,SHOT
2,2,EV,-1.201408,71.6,SHOT
4,0,EV,-1.197268,38.7,SHOT
3,4,EV,0.723888,27.1,SHOT
1,1,EV,-0.501677,7.4,SHOT
5,2,EV,0.74045,25.6,MISSED_SHOT
4,0,EV,-1.081336,12.5,SHOT
4,1,PP,-0.609328,50.9,SHOT
0,0,EV,-1.015089,68.2,SHOT
2,2,EV,0.280863,18,GOAL
0,0,PP,-0.572064,68.2,MISSED_SHOT
4,0,EV,-0.174583,84.5,SHOT
0,0,EV,-0.025528,11.6,SHOT
2,1,EV,-0.63417,53.1,GOAL
1,1,PP,-0.03795,54.5,SHOT
1,1,PP,-0.079354,51.1,SHOT
0,0,EV,-0.750102,35.5,MISSED_SHOT
7,1,EV,0.020016,26.6,SHOT
4,2,PP,-0.261532,2,GOAL
3,3,EV,0.413357,22,SHOT
6,2,EV,1.001297,29.1,MISSED_SHOT
0,0,EV,-1.275936,63.4,SHOT
0,4,EV,-0.220128,88.1,MISSED_SHOT
3,1,EV,-1.197268,51.3,GOAL
0,1,EV,-0.369183,24.6,SHOT
0,1,EV,-0.406447,11.3,GOAL
4,2,PP,-1.184847,63.4,SHOT
3,3,EV,-0.468554,16.9,SHOT
4,7,EV,0.64522,19.5,SHOT
1,2,EV,-1.048213,0,SHOT
2,3,EV,0.318127,54.5,SHOT
3,3,PP,0.54585,21.8,SHOT
3,1,EV,-0.348481,45,SHOT
2,3,PP,-1.052353,45,SHOT
2,0,PP,0.616237,23.5,SHOT
0,3,EV,-0.497536,25.5,SHOT
2,6,EV,-1.106179,54.5,SHOT
1,1,PP,-0.394026,54.5,SHOT
1,0,EV,0.409216,18,MISSED_SHOT
0,0,EV,-0.311217,37.7,SHOT
4,2,EV,1.021999,30,MISSED_SHOT
1,0,PP,0.400935,1.3,SHOT
1,1,EV,0.471322,46.7,MISSED_SHOT
0,1,EV,0.496165,13.4,SHOT
2,1,EV,-0.518239,15.3,SHOT
2,0,EV,-0.290515,47.9,MISSED_SHOT
0,0,EV,-1.160004,74.1,SHOT
3,2,EV,-0.584485,8.1,MISSED_SHOT
0,0,EV,-0.133179,5.4,SHOT
2,0,EV,-0.414728,18.4,GOAL
1,1,EV,-0.232549,19.7,SHOT
1,0,EV,0.334689,38.5,MISSED_SHOT
5,1,EV,-0.464413,4.8,SHOT
3,0,PP,0.670063,29.1,SHOT
5,1,EV,-0.609328,29.1,SHOT
1,2,PP,0.690765,30,SHOT
0,1,PP,0.222897,24.7,SHOT
0,0,EV,-0.323639,33.1,SHOT
0,0,EV,-0.551362,0,SHOT
1,0,EV,0.823258,31.7,SHOT
0,0,EV,-1.035791,60.9,MISSED_SHOT
3,1,PP,-0.841192,3.8,GOAL
2,2,EV,0.496165,6.1,GOAL
3,6,EV,-0.924,32.5,SHOT
1,5,EV,2.30967,17.2,SHOT
4,2,EV,0.814978,36.9,SHOT
0,2,EV,0.285003,22.3,SHOT
3,2,PP,-1.093757,63.4,SHOT
3,1,EV,-1.251093,78.7,GOAL
0,0,EV,0.14837,60.8,SHOT
0,0,EV,-1.110319,45,SHOT
3,1,EV,-0.62589,20.2,SHOT
10,1,EV,-0.758383,3.4,GOAL
1,1,EV,0.64108,36.2,SHOT
0,0,EV,1.241441,27.3,SHOT
2,1,EV,-0.013107,1.6,SHOT
1,1,EV,-1.081336,12.5,SHOT
4,0,EV,0.264301,44,SHOT
3,3,EV,1.191756,31,MISSED_SHOT
0,0,EV,0.077982,23.8,SHOT
0,2,EV,1.634781,22.8,SHOT
6,2,EV,-0.903298,42,GOAL
2,4,EV,-0.021388,39.2,SHOT
0,0,SH,0.355391,24.2,SHOT
0,1,EV,0.624518,39.4,SHOT
4,2,PP,-1.015089,56.3,SHOT
1,3,PP,-0.816349,45,SHOT
0,1,EV,-0.795647,119.7,MISSED_SHOT
2,3,EV,-0.795647,7.1,MISSED_SHOT
0,0,EV,0.169072,30.5,MISSED_SHOT
1,0,EV,-0.7294,73.6,SHOT
0,1,EV,-0.129039,60.3,MISSED_SHOT
0,0,EV,1.017858,25.7,MISSED_SHOT
4,3,EV,0.777714,25.1,SHOT
2,0,EV,-0.841192,53.1,MISSED_SHOT
6,0,SH,-0.377464,49.6,SHOT
3,3,EV,-0.112477,27.3,SHOT
4,1,EV,-0.758383,0,SHOT
3,1,EV,-0.071073,22.8,SHOT
1,0,EV,-0.021388,50.8,SHOT
1,1,EV,-0.932281,38.7,SHOT
1,0,EV,-1.056494,24,SHOT
1,1,EV,0.665922,13.5,SHOT
5,2,EV,-1.048213,0,SHOT
0,0,SH,2.413181,23.3,SHOT
2,2,EV,-0.220128,53.1,SHOT
1,1,PP,-0.480975,27.6,SHOT
0,0,EV,0.239459,64.1,MISSED_SHOT
0,0,EV,0.384374,42.3,SHOT
0,1,EV,0.819118,4.2,MISSED_SHOT
0,1,SH,1.042701,30.8,SHOT
2,5,EV,-0.054511,28.1,SHOT
3,3,EV,1.100667,34.5,MISSED_SHOT
4,0,EV,-0.547222,71.6,SHOT
3,3,EV,-0.509958,2.5,GOAL
0,0,EV,-1.073055,32,MISSED_SHOT
1,0,EV,-1.12274,14,MISSED_SHOT
6,2,EV,0.674203,21.6,SHOT
0,1,EV,0.765293,9.6,MISSED_SHOT
3,4,PP,-0.311217,37.7,GOAL
8,2,EV,0.492025,32,SHOT
3,1,EV,0.761152,24.2,SHOT
6,3,EV,-0.406447,11.3,MISSED_SHOT
0,0,EV,0.073842,27.3,SHOT
1,0,EV,0.44234,2.5,SHOT
0,4,EV,-0.244971,9.8,SHOT
0,3,EV,0.135948,58.8,SHOT
2,1,EV,0.860522,22,SHOT
0,0,EV,0.25188,37.1,SHOT
2,1,EV,-0.178724,91.8,SHOT
0,1,SH,-0.075213,17.4,SHOT
1,0,EV,-0.543081,82.2,SHOT
1,0,EV,0.467182,31,SHOT
1,0,EV,0.93919,35.9,SHOT
3,3,EV,0.417497,7.6,MISSED_SHOT
2,3,EV,-0.638311,72.5,SHOT
4,2,EV,-0.812209,26.6,SHOT
5,4,PP,0.930909,37.3,SHOT
1,1,PP,0.065561,49.4,SHOT
1,1,EV,-0.129039,29.7,SHOT
0,1,EV,-0.008967,85.1,SHOT
1,0,EV,0.003455,42.7,SHOT
1,2,EV,-0.414728,71.6,SHOT
2,0,PP,0.574833,37.6,SHOT
1,1,EV,-0.398166,76.5,SHOT
2,4,EV,-1.048213,36.9,SHOT
0,1,EV,0.819118,29.4,SHOT
2,1,EV,1.150352,27.4,SHOT
1,2,PP,-0.145601,43.7,SHOT
2,2,EV,1.32839,32.3,MISSED_SHOT
4,4,EV,-1.160004,15.9,SHOT
1,3,EV,0.906067,19.4,MISSED_SHOT
